id,province,district,subdistrict,address,property_type,total_units,bedrooms,baths,floor_area,floor_level,land_area,latitude,longitude,nearby_stations,nearby_station_distance,nearby_bus_stops,nearby_supermarkets,nearby_shops,year_built,month_built,facilities,price
10385575,Bangkok,Khlong Sam Wa,Bang Chan,รามอินทรา สุเหร่าคลองหนึ่ง,Townhouse,1241.3333333333333,3.0,2.0,96,1,72.0,13.8402137,100.7323332,0,Unknown,10.0,2.0,3,2000,November,"['Clubhouse', 'Fitness corner', 'Mini-Mart', 'Playground', '24 hours security', 'Swimming pool']",2490000
11033066,Nonthaburi,Bang Kruai,Plai Bang,Kanchanapisek Road (Soi Wat Som Kliang-Wat Phraek),Townhouse,450.0,3.0,2.0,110,1,88.0,13.813569,100.403827,0,Unknown,2.0,4.0,5,2000,December,"['Community Garden', 'CCTV', '24 hours security']",2490000
10989171,Bangkok,Khlong Toei,Khlong Tan,"68 Sukhumvit 24 Alley, Khong Tan",Condo,940.0,1.0,1.0,28,8,76.0,13.7253952835,100.5656595582,2,"[['E5 Phrom Phong BTS', 650], ['BL23 Queen Sirikit National Convention Centre MRT', 770]]",6.0,20.0,20,2017,January,"['Car Park', 'Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",6400000
10625896,Nonthaburi,Bang Bua Thong,Bang Bua Thong,Bang Bua Thong,Townhouse,1184.0,2.0,2.0,110,1,64.0,13.9811875,100.3933125,0,Unknown,11.0,4.0,3,2000,August,"['Covered car park', 'Clubhouse', 'CCTV', 'Fitness corner', 'Playground', '24 hours security', 'Swimming pool']",2150000
11037422,Nonthaburi,Mueang Nonthaburi,Bang Kraso,185 Rattanathibet Road,Condo,1428.0,1.0,1.0,31,15,97.0,13.860527,100.508473,2,"[['PP10 Bang Krasor MRT', 480], ['PP11 Nonthaburi Civic Center MRT', 490]]",16.0,9.0,8,2016,June,"['Covered car park', 'CCTV', 'Fitness corner', 'Open car park', '24 hours security', 'Swimming pool']",1950000
11033583,Bangkok,Yan Nawa,Chong Nonsi,Chong Nonsi,Detached House,957.0,3.0,3.0,109,3,130.0,13.6904375,100.5422344,1,"[['B5 Nararam 3 BRT', 710]]",20.0,12.0,20,2000,February,[],8100000
10976441,Bangkok,Khlong Toei,Phra Khanong,Sukhumvit Road,Condo,486.0,2.0,1.0,51,21,162.0,13.715134387500001,100.5908126786,2,"[['E8 Phra Khanong BTS', 30], ['E7 Ekkamai BTS', 790]]",14.0,19.0,20,2013,January,"['Covered car park', 'CCTV', 'Fitness corner', 'Sauna', '24 hours security', 'Swimming pool']",7500000
10889989,Nonthaburi,Bang Bua Thong,Talat Khwan,41/44 R,Condo,122.0,1.0,1.0,37,4,195.0,13.8567071172,100.5122486589,2,"[['PP11 Nonthaburi Civic Center MRT', 370], ['PP12 Ministry of Public Health MRT', 950]]",8.0,11.0,13,2016,April,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Multi-purpose hall', '24 hours security', 'Swimming pool']",2850000
10554595,Nonthaburi,Pak Kret,Bang Phlap,Ratchaphruek Road,Detached House,300.0,4.0,3.0,180,2,228.0,13.9118293971,100.4501047086,0,Unknown,2.0,6.0,6,2010,July,"['CCTV', 'Playground', '24 hours security', 'Swimming pool']",5500000
10936239,Nonthaburi,Sai Noi,Sai Noi,Bang Kruai-Sai Noi Road,Townhouse,60.0,3.0,2.0,118,1,120.0,13.980093353200001,100.3252170306,0,Unknown,8.0,3.0,3,2021,April,"['Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', 'Jogging track', 'Playground', '24 hours security']",2350000
8757349,Nonthaburi,Bang Yai,Sao Thong Hin,ถนนรัตนาธิเบศร์,Condo,1208.0,1.0,1.0,26,6,176.0,13.8767385855,100.4136741449,2,"[['PP03 Sam Yaek Bang Yai MRT', 670], ['PP02 Talad Bang Yai MRT', 670]]",8.0,20.0,20,2018,October,"['Covered car park', 'CCTV', 'Fitness corner', 'Open car park', 'Pool Deck', 'Sauna', '24 hours security', 'Spa pool', 'Steam bath', 'Swimming pool', 'Wading pool']",1800000
10884527,Samut Prakan,Bang Phli,Racha Thewa,Lat Krabang Road,Detached House,1337.0,3.0,3.0,153,1,232.0,13.714717,100.7251718,0,Unknown,7.0,12.0,10,2018,December,"['Car Park', 'Clubhouse', 'Community Garden', 'Community Plaza', 'CCTV', 'Fitness corner', 'Jogging track', 'Mini-Mart', 'Sauna', '24 hours security', 'Steam bath', 'Swimming pool']",6940000
10872664,Bangkok,Khlong Toei,Phra Khanong,Sukhumvit Road,Condo,837.0,1.0,1.0,28,8,211.0,13.7109650149,100.5938943245,2,"[['E8 Phra Khanong BTS', 550], ['E9 On Nut BTS', 990]]",10.0,17.0,18,2013,December,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Reflexology Path', '24 hours security', 'Swimming pool']",2000000
11028495,Bangkok,Phaya Thai,Sam Sen Nai,308/1 ถนนพหลโยธิน แขวงสามเสนใน เขตพญาไท กทม.,Condo,611.0,2.0,1.0,45,25,190.0,13.778127,100.544313,3,"[['N5 Ari BTS', 160], ['N4 Sanam Pao BTS', 650], ['N6 Sena Ruam BTS', 980]]",12.0,9.0,14,2022,August,"['Basement car park', 'Covered car park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Game room', 'Launderette', 'Library', 'Pavillion', '24 hours security', 'Sky Lounge', 'Swimming pool']",9900000
10917428,Bangkok,Ratchathewi,Thanon Phaya Thai,Phayathai Road,Condo,690.0,2.0,2.0,60,29,169.0,13.754455,100.534634,3,"[['A8 Phaya Thai Airport Link', 240], ['N2 Phaya Thai BTS', 260], ['N1 Ratchathewi BTS', 430]]",15.0,20.0,20,2013,July,"['Car Park', 'CCTV', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",5360000
10714759,Nonthaburi,Mueang Nonthaburi,Bang Kraso,Rattanathibet Road,Condo,697.0,1.0,1.0,31,7,148.0,13.860403,100.508239,2,"[['PP10 Bang Krasor MRT', 460], ['PP11 Nonthaburi Civic Center MRT', 510]]",17.0,9.0,8,2014,January,"['CCTV', 'Fitness corner', 'Mini-Mart', 'Sauna', '24 hours security', 'Swimming pool', 'Wading pool']",1290000
10912708,Bangkok,Bang Kapi,Hua Mak,Ramkhamhaeng Road,Condo,1114.0,1.0,1.0,29,8,127.0,13.7508865786,100.6065421383,0,Unknown,20.0,7.0,16,2012,January,"['Car Park', 'Club', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",1700000
11028189,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,Sukhumvit Road 113,Condo,404.0,1.0,1.0,28,6,106.0,13.6349884735,100.6220159074,0,Unknown,8.0,8.0,3,2013,January,"['CCTV', '24 hours security']",1290000
10997376,Bangkok,Bang Na,Bang Na,Soi Sanphawut 2 Road,Condo,1745.0,1.0,1.0,31,8,85.0,13.6757298092,100.604101129,2,"[['E12 Udom Suk BTS', 650], ['E13 Bang Na BTS', 850]]",6.0,7.0,5,2017,January,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",1060000
10989309,Nonthaburi,Sai Noi,Sai Noi,Sai Noi,Townhouse,1086.5,3.0,2.0,100,1,64.0,13.9874375,100.3221719,0,Unknown,4.0,4.0,2,2000,March,[],1690000
11032145,Bangkok,Bang Rak,Suriyawong,166 Silom Road,Condo,428.0,1.0,1.0,31,14,67.0,13.726304,100.526875,3,"[['S3 Chong Nonsi BTS', 480], ['S4 Saint Louis BTS', 600], ['BL27 Sam Yan MRT', 690]]",9.0,20.0,20,2016,May,"['Basement car park', 'Car Park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Jacuzzi', 'Library', 'Lift lobby', 'Lounge', '24 hours security', 'Steam bath', 'Swimming pool', 'Wading pool']",7000000
10612114,Bangkok,Khlong Toei,Phra Khanong,"55 Soi Sukhumvit 36, Sukhumvit Road",Condo,496.0,1.0,1.0,33,6,69.0,13.721547,100.576713,2,"[['E6 Thong Lo BTS', 290], ['E7 Ekkamai BTS', 930]]",15.0,15.0,20,2016,December,"['Covered car park', 'Community Garden', 'CCTV', 'Fitness corner', 'Mini-Mart', 'Open car park', 'Sauna', '24 hours security', 'Spa pool', 'Steam bath', 'Swimming pool']",6400000
11011222,Bangkok,Bueng Kum,Khlong Kum,Khlong Kum,Townhouse,763.5,2.0,2.0,100,1,72.0,13.8075625,100.6850469,0,Unknown,20.0,6.0,6,2000,March,[],2600000
11033060,Bangkok,Chatuchak,Chatuchak,6-1 Phong Phet Niwet Alley,Condo,1031.0,1.0,1.0,31,2,85.0,13.8250776343,100.5455523087,1,"[['RN02 SRT Chatuchak', 310]]",20.0,2.0,6,2009,June,"['CCTV', '24 hours security']",1190000
8219998,Bangkok,Bang Khen,Tha Raeng,43 Raminthra Road,Condo,825.0,1.0,1.0,30,4,99.0,13.8534916212,100.6360918168,0,Unknown,16.0,10.0,9,2012,January,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Mini-Mart', '24 hours security', 'Swimming pool']",1390000
8490549,Samut Prakan,Phra Pradaeng,Samrong,Soi Tesabansamrongtai 6,Townhouse,282.0,4.0,3.0,117,2,112.0,13.656373,100.589627,0,Unknown,12.0,6.0,12,2020,April,"['Car Park', ""Children's Playground"", 'Clubhouse', 'Community Garden', 'CCTV', 'Playground', '24 hours security']",6900000
10965853,Bangkok,Lat Phrao,Lat Phrao,Ladprao - Wang Hin Road,Condo,317.0,2.0,2.0,50,7,125.0,13.826267,100.592026,0,Unknown,7.0,10.0,9,2017,May,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",4400000
11010714,Bangkok,Huai Khwang,Huai Khwang,"Soi Ratchadaphisek 10, Ratchadaphisek Road",Condo,1414.0,1.0,1.0,30,5,139.0,13.771112,100.576049,2,"[['BL18 Huai Khwang MRT', 820], ['BL19 Thailand Cultural Centre MRT', 870]]",9.0,20.0,20,2013,June,"['Car Park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",1900000
10497485,Samut Prakan,Bang Phli,Nong Prue,Wat Sri Waree Noi Road,Detached House,242.0,3.0,2.0,120,1,152.0,13.646816,100.77324,0,Unknown,10.0,2.0,1,2000,June,"['Community Garden', 'CCTV', '24 hours security']",3100000
10541003,Nonthaburi,Mueang Nonthaburi,Bang Khen,ประชาชื่น ประชาชื่น,Condo,306.0,1.0,1.0,37,2,145.0,13.865726,100.546915,0,Unknown,12.0,6.0,6,2012,June,"['Covered car park', 'CCTV', 'Fitness corner', 'Launderette', 'Mini-Mart', '24 hours security', 'Swimming pool']",2050000
10611830,Bangkok,Khlong Toei,Khlong Tan,"68 Sukhumvit 24 Alley, Khong Tan",Condo,940.0,1.0,1.0,33,26,138.0,13.7253952835,100.5656595582,2,"[['E5 Phrom Phong BTS', 650], ['BL23 Queen Sirikit National Convention Centre MRT', 770]]",16.0,20.0,20,2017,January,"['Car Park', 'Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",6390000
8453528,Bangkok,Huai Khwang,Bang Kapi,2898 Petchaburi Road,Condo,281.0,1.0,1.0,35,22,131.0,13.744085,100.587193,0,Unknown,20.0,11.0,13,2015,February,"['Covered car park', 'CCTV', '24 hours security', 'Swimming pool']",3950000
10629166,Nonthaburi,Mueang Nonthaburi,Bang Kraso,26/1  Rattanathibet Road,Condo,1232.0,2.0,1.0,52,22,125.0,13.8637736562,100.5010689973,2,"[['PP10 Bang Krasor MRT', 410], ['PP09 Yaek Nonthaburi 1 MRT', 790]]",20.0,14.0,15,2011,June,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Lift lobby', 'Mini-Mart', '24 hours security', 'Swimming pool']",2000000
10794789,Nonthaburi,Pak Kret,Pak Kret,. ซอยแจ้งวัฒนะ-ปากเกร็ด 9/1 ปากเกร็ด นนทบุรี,Condo,79.0,1.0,1.0,35,4,118.0,13.910562,100.502337,0,Unknown,20.0,8.0,10,2013,June,"['Covered car park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Library', 'Pavillion', '24 hours security', 'Swimming pool']",2600000
11015195,Bangkok,Phra Khanong,Bang Chak,Soi Sukhumvit 81 Sukhumvit Road,Condo,146.0,2.0,2.0,53,7,111.0,13.705547,100.603711,2,"[['E9 On Nut BTS', 300], ['E10 Bang Chak BTS', 970]]",20.0,8.0,14,2009,May,"['BBQ pits', 'Car Park', 'CCTV', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",3900000
10536018,Nonthaburi,Bang Kruai,Plai Bang,ถนนโยธาธิการ,Townhouse,814.0,3.0,2.0,95,1,104.0,13.8176375,100.7149219,0,Unknown,20.0,9.0,9,2000,May,"['Covered car park', '24 hours security']",2500000
10927996,Bangkok,Suan Luang,Suan Luang,"Soi Phatthanakan 26, Phatthanakan Road",Condo,1482.0,1.0,1.0,26,3,111.0,13.736117212,100.6169253619,0,Unknown,20.0,9.0,5,2012,June,"['Basketball court', 'Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Launderette', 'Mini-Mart', 'Multi-purpose hall', 'Playground', '24 hours security', 'Swimming pool']",1500000
10918297,Bangkok,Bang Sue,Bang Sue,. ถนนประชาราษฎร์ สาย 1 แขวงบางซื่อ เขตบางซื่อ กทม.,Condo,615.0,1.0,1.0,22,11,117.0,13.812272,100.520709,1,"[['BL09 Bang Pho MRT', 650]]",12.0,6.0,4,2019,June,"['Covered car park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Game room', 'Gymnasium room', 'Library', 'Pavillion', 'Playground', 'Sauna', '24 hours security', 'Sky Lounge', 'Swimming pool']",2000000
10946373,Bangkok,Khlong Sam Wa,Bang Chan,Bang Chun,Detached House,864.0,3.0,2.0,120,1,124.0,13.8423125,100.7133125,0,Unknown,3.0,4.0,4,2000,July,[],2900000
10999275,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,Sukhumvit 107 Road,Condo,1113.0,2.0,1.0,40,3,158.0,13.65832,100.606151,1,"[['E14 Bearing BTS', 610]]",6.0,8.0,7,2019,August,"['Car Park', 'Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', 'Jogging track', 'Lift lobby', 'Sauna', '24 hours security', 'Sky Lounge', 'Swimming pool']",1990000
10846249,Bangkok,Khlong Toei,Phra Khanong,19 Soi Sukhumvit 36 Thonglor Road,Condo,130.0,1.0,1.0,35,6,192.0,13.72307,100.577204,2,"[['E6 Thong Lo BTS', 120], ['E7 Ekkamai BTS', 940]]",8.0,18.0,20,2017,January,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Library', 'Lift lobby', 'Lounge', 'Open car park', 'Sauna', '24 hours security', 'Steam bath', 'Swimming pool']",6600000
11030925,Bangkok,Khlong Toei,Phra Khanong,Soi Sukhumvit 48,Condo,612.0,1.0,1.0,40,9,226.0,13.711724,100.594785,2,"[['E8 Phra Khanong BTS', 550], ['E9 On Nut BTS', 980]]",10.0,20.0,17,2018,December,"['Covered car park', 'CCTV', 'Fitness corner', 'Pool Deck', 'Roof Terrace', 'Sauna', '24 hours security', 'Swimming pool']",5900000
8734102,Bangkok,Khan Na Yao,Khan Na Yao,Kanchanaphisek Road,Detached House,296.0,3.0,3.0,180,1,260.0,13.834605,100.676027,0,Unknown,13.0,7.0,11,2000,January,"['Clubhouse', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",7400000
10919479,Bangkok,Khlong Toei,Phra Khanong,Soi Sukhumvit 48,Condo,612.0,1.0,1.0,41,1,256.0,13.711724,100.594785,2,"[['E8 Phra Khanong BTS', 550], ['E9 On Nut BTS', 980]]",12.0,20.0,17,2018,December,"['Covered car park', 'CCTV', 'Fitness corner', 'Pool Deck', 'Roof Terrace', 'Sauna', '24 hours security', 'Swimming pool']",4700000
10125350,Bangkok,Khlong San,Khlong Ton Sai,543 Taksin Road,Condo,593.0,1.0,1.0,38,31,252.0,13.7213126924,100.50685259790001,3,"[['G1/S7 Krung Thon Buri BTS', 350], ['G2 Charoen Nakhon BTS', 590], ['S6 Saphan Taksin BTS', 840]]",10.0,12.0,20,2013,June,"['Car Park', 'Covered car park', 'Clubhouse', 'CCTV', 'Fitness corner', 'Sauna', '24 hours security', 'Swimming pool']",3790000
10973543,Bangkok,Bangkok Noi,Bang Khun Si,ถนนพระเทพฯ พรานนก-พุทธมลฑลสาย 4 แขวงบางขุนศรี บางกอกน้อย กทม. Noi,Condo,366.0,1.0,1.0,35,1,248.0,13.754026,100.466757,1,"[['BL03 Fai Chai MRT', 340]]",8.0,10.0,9,2019,September,"['Covered car park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Function room', 'Game room', 'Jacuzzi', 'Mini-Mart', 'Pavillion', 'Playground', 'Sauna', '24 hours security', 'Swimming pool', 'Wading pool']",2690000
10981542,Nonthaburi,Bang Bua Thong,Bang Bua Thong,Bang Bua Thong,Townhouse,918.5,3.0,2.0,64,1,64.0,13.9025625,100.3680625,0,Unknown,10.0,3.0,2,2000,January,"['Covered car park', '24 hours security']",1490000
10606693,Bangkok,Din Daeng,Din Daeng,Dindaeng Road,Condo,500.0,2.0,1.0,75,10,65.0,13.756137,100.560813,3,"[['BL20 Phra Ram 9 MRT', 490], ['A6 Makkasan Airport Link', 600], ['E4 Asok BTS', 820]]",12.0,8.0,20,2012,March,"['BBQ pits', 'Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Lift lobby', 'Mini-Mart', 'Putting Green', 'Roof Terrace', '24 hours security', 'Swimming pool']",6200000
10918106,Bangkok,Phra Khanong,Bang Chak,2097 Sukhumvit Road,Condo,940.0,1.0,1.0,30,20,67.0,13.7044772772,100.6024978271,2,"[['E9 On Nut BTS', 190], ['E10 Bang Chak BTS', 880]]",17.0,6.0,11,2013,December,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Library', 'Mini-Mart', '24 hours security', 'Swimming pool']",3590000
10876457,Bangkok,Phaya Thai,Sam Sen Nai,Pradipat,Condo,450.0,1.0,1.0,38,22,69.0,13.791898,100.539143,0,Unknown,20.0,3.0,6,2017,November,[],3070000
10938220,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,ซอยสุขุมวิท 113 ถนนสุขุมวิท ตำบลสำโรงเหนือ อำเภอเมือง สมุทรปราการ,Condo,336.0,1.0,1.0,28,4,70.0,13.647505,100.600838,1,"[['E15 Samrong BTS', 580]]",20.0,15.0,20,2018,October,"['Covered car park', 'Clubhouse', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",1590000
10803849,Bangkok,Phasi Charoen,Bang Wa,Kanlapaphruek Road,Condo,1250.0,1.0,1.0,41,6,71.0,13.710545,100.449838,1,"[['BL35 Phetkasem 48 MRT', 680]]",18.0,4.0,9,2007,February,"['Car Park', ""Children's Playground"", 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",1400000
10731556,Samut Prakan,Bang Phli,Racha Thewa,กิ่งแก้ว,Townhouse,1159.6666666666667,3.0,2.0,113,1,72.0,13.6996875,100.7155625,0,Unknown,16.0,5.0,2,2000,June,"['Community Garden', 'CCTV', '24 hours security']",1900000
10629403,Nonthaburi,Bang Yai,Bang Mae Nang,ถนนทางหลวงชนบท นนทบุรี3086    ถนนเลียบคลองบางไทร,Townhouse,1069.3333333333333,3.0,2.0,105,1,64.0,13.8448335,100.3610179,0,Unknown,14.0,6.0,3,2000,September,"['Covered car park', 'Clubhouse', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",1980000
10900098,Bangkok,Chom Thong,Bang Kho,"Soi Wing Wua, Ratchapruk Road",Condo,979.0,1.0,1.0,31,8,68.0,13.715173,100.467439,2,"[['S11 Wutthakat BTS', 280], ['S10 Talat Phlu BTS', 970]]",13.0,4.0,2,2016,October,"['Covered car park', 'Community Garden', 'CCTV', 'Fitness corner', 'Library', 'Sauna', '24 hours security', 'Steam bath', 'Swimming pool']",2050000
10797741,Bangkok,Khlong Sam Wa,Sam Wa Tawan Tok,พระยาสุเรนทร์,Townhouse,972.5,3.0,2.0,120,1,72.0,13.8402137,100.7323332,0,Unknown,11.0,2.0,3,2000,May,"['Covered car park', 'Playground', '24 hours security']",1950000
11014083,Bangkok,Chom Thong,Bang Mot,Bangmot,Townhouse,966.0,2.0,2.0,100,1,68.0,13.6511377,100.4790006,0,Unknown,9.0,5.0,5,2000,February,[],2490000
11033419,Bangkok,Min Buri,Min Buri,Min Buri,Detached House,959.5,4.0,3.0,180,1,332.0,13.8154818,100.7352666,0,Unknown,20.0,6.0,10,2000,May,[],8500000
10204839,Bangkok,Bang Na,Bang Na,ถนน บางนา - ตราด,Condo,953.0,1.0,1.0,38,15,208.0,13.662408,100.650125,0,Unknown,14.0,5.0,6,2016,March,[],1590000
9950784,Bangkok,Khan Na Yao,Khan Na Yao,Khan Na Yao,Townhouse,946.5,3.0,3.0,136,1,84.0,13.8513125,100.6721875,0,Unknown,8.0,3.0,4,2000,May,"['Covered car park', '24 hours security', 'Swimming pool']",3190000
10654699,Bangkok,Khlong Toei,Khlong Tan,"68 Sukhumvit 24 Alley, Khong Tan",Condo,940.0,1.0,1.0,33,15,86.0,13.7253952835,100.5656595582,2,"[['E5 Phrom Phong BTS', 650], ['BL23 Queen Sirikit National Convention Centre MRT', 770]]",8.0,20.0,20,2017,January,"['Car Park', 'Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",5900000
10972902,Bangkok,Bueng Kum,Khlong Kum,Khlong Kum,Townhouse,536.0,4.0,3.0,86,1,88.0,13.7919717,100.659077,0,Unknown,8.0,8.0,2,2000,March,[],4200000
11019822,Bangkok,Khlong Toei,Phra Khanong,Soi Sukhumvit 40 Sukhumvit Road,Condo,132.0,1.0,1.0,50,7,156.0,13.721765,100.580699,2,"[['E6 Thong Lo BTS', 400], ['E7 Ekkamai BTS', 530]]",9.0,14.0,20,2015,February,"['Car Park', 'CCTV', 'Gymnasium room', 'Lift lobby', '24 hours security']",4500000
10976865,Nonthaburi,Mueang Nonthaburi,Sai Ma,Soi Sai Ma 8,Detached House,52.0,3.0,3.0,175,1,224.0,13.856773,100.474932,0,Unknown,9.0,8.0,1,2020,December,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Jacuzzi', 'Playground', '24 hours security', 'Swimming pool']",7000000
10980805,Nonthaburi,Bang Bua Thong,Bang Rak Yai,Soi Yothathikan 2023,Detached House,224.0,3.0,3.0,160,1,112.0,13.909844,100.442912,0,Unknown,10.0,3.0,5,2017,February,"['Cafes', 'Clubhouse', 'Community Garden', 'Fitness corner', '24 hours security', 'Swimming pool']",3290000
10798501,Bangkok,Phra Khanong,Bang Chak,Soi Sukhumvit 97/1,Condo,1245.0,1.0,1.0,29,5,101.0,13.699175,100.614429,0,Unknown,11.0,7.0,6,2019,January,"['Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",1550000
10892613,Bangkok,Khlong Toei,Khlong Tan,"Soi Sukhumvit 26, Sukhumvit Road, Khong Tan",Condo,329.0,2.0,2.0,93,14,91.0,13.725139845,100.5688159325,2,"[['E5 Phrom Phong BTS', 570], ['E6 Thong Lo BTS', 980]]",11.0,20.0,20,2009,February,"['BBQ pits', 'Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Lift lobby', '24 hours security', 'Swimming pool']",8500000
10531708,Bangkok,Don Mueang,Si Kan,Si Khan,Detached House,344.6666666666667,2.0,2.0,80,1,80.0,13.9441332,100.5802503,0,Unknown,12.0,2.0,1,2000,July,[],1700000
10836912,Bangkok,Bang Kapi,Hua Mak,Hua Mak,Townhouse,360.3333333333333,4.0,3.0,140,1,112.0,13.7626581,100.6759772,0,Unknown,13.0,1.0,1,2000,January,[],3750000
11032036,Bangkok,Lat Phrao,Lat Phrao,Soi Lat Phrao Wang Hin 43,Condo,376.0,1.0,1.0,23,6,144.0,13.809578,100.5911,0,Unknown,13.0,11.0,7,2016,June,"['Cafes', 'Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Library', 'Mini-Mart', 'Sauna', '24 hours security', 'Swimming pool']",1950000
10933887,Bangkok,Chatuchak,Chan Kasem,Soi Ladprao 33 Yak 1,Condo,79.0,1.0,1.0,29,2,176.0,13.806445,100.580493,1,"[['BL15 Lat Phrao MRT', 800]]",14.0,6.0,3,2019,May,"['Car Park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",2250000
11008968,Nonthaburi,Bang Yai,Bang Muang,วัดพระเงิน,Detached House,643.5,3.0,2.0,175,1,208.0,13.8290625,100.3961719,0,Unknown,15.0,4.0,5,2000,June,"['Covered car park', 'Clubhouse', 'Playground', '24 hours security', 'Swimming pool']",4650000
